posted,date,time,city,state,shape,duration,summary,images,img_link,lat,lng,population
09/09/22,07/14/22,20:48:00,Hollywood,FL,Light,3 minutes,Round silent white traveling west to east flying erratically leaving smoke trail.,Yes,https://nuforc.org/webreports/reports/170/S170484.html,26.0293,-80.1679,152597
09/09/22,07/13/22,20:30:00,Hazel Green,WI,Oval,About five minutes.,Two UFOs flew past each other in opposite directions.,Yes,https://nuforc.org/webreports/reports/170/S170407.html,42.5341,-90.4361,947
09/09/22,07/13/22,09:23:00,Louisville,KY,Orb,In my view for ten minute,"2 orbs, one higher up, both alternating flashing bright white light in 2 second intervals",Yes,https://nuforc.org/webreports/reports/170/S170420.html,38.1663,-85.6485,1022630
09/09/22,07/12/22,13:30:00,Tucson,AZ,Changing,3 hrs,Ufo shape shifting up in the sky focused on it and inside a squid looking creature driving,Yes,https://nuforc.org/webreports/reports/170/S170402.html,32.1541,-110.8787,875284
09/09/22,07/12/22,02:00:00,Bigelow,AR,Disk,At least a half hour more,I saw a strange light hovering with red green lights flickering I took my camera and filmed it . It was moving up/down /diagonal,Yes,https://nuforc.org/webreports/reports/170/S170276.html,34.9975,-92.6315,343
09/09/22,07/11/22,22:03:00,Los Angeles,CA,Disk,One - two minutes,"While observing the International Space Station, I saw a three-sided circular disk, flipping over and over like a coin, heading west.",Yes,https://nuforc.org/webreports/reports/170/S170620.html,34.1141,-118.4068,12121244
09/09/22,07/10/22,21:27:00,Friday Harbor,WA,Cigar,10 minutes,Cigar shaped object moving slow from NE to SW,Yes,https://nuforc.org/webreports/reports/170/S170298.html,48.5324,-123.0657,2587
09/09/22,07/10/22,20:09:00,Concord,NH,Cylinder,approx. 20-30 seconds,Travel West to East. Contrails. 3 heat signatures port side. No sonic boom/sub sonic.,Yes,https://nuforc.org/webreports/reports/170/S170496.html,43.2305,-71.5595,43552
09/09/22,07/09/22,23:45:00,Red Lion,PA,Light,1 minute,Very bright red static light slowly moving in a Southernly direction.,Yes,https://nuforc.org/webreports/reports/170/S170317.html,39.8986,-76.6078,6478
09/09/22,07/09/22,17:52:00,Rapid City,SD,Circle,Over 30 minutes,"Cloudy ""ring"" in the sky",Yes,https://nuforc.org/webreports/reports/170/S170213.html,44.0716,-103.2204,88076
09/09/22,07/09/22,13:19:00,Lansdale,PA,Changing,1 minute,Filmed small black object flying right to left and accidentally captured something fly the other direction at end of video,Yes,https://nuforc.org/webreports/reports/170/S170398.html,40.2417,-75.2812,18509
09/09/22,07/07/22,21:42:00,Holladay,UT,Light,Maybe 3-5 mins,Flashing green and red object above trees to the NE of driveway above neighbors pine tree.,Yes,https://nuforc.org/webreports/reports/170/S170349.html,40.66,-111.8226,31738
09/09/22,07/07/22,20:30:00,Huron,OH,Disk,15 m. multiple witnesses,I saw the object hovering untill I began travelling northbound the object slowly and silently drifted north northeast out of sight.,Yes,https://nuforc.org/webreports/reports/170/S170431.html,41.3912,-82.5636,6950
09/09/22,07/07/22,20:27:00,Marshall,TX,Other,1:20 minutes,2 bright rectangular like shapes descended from up high in the sky together close towards the moon and went different directions,Yes,https://nuforc.org/webreports/reports/170/S170287.html,32.537,-94.3515,22862
09/09/22,07/07/22,11:00:00,Las Vegas,NV,Circle,5 minutes,"Two spheres scene out of an airplane window. Very bright light, casting light on to the mountain.",Yes,https://nuforc.org/webreports/reports/170/S170351.html,36.2333,-115.2654,2150373
09/09/22,07/06/22,21:37:00,Newport,NC,Triangle,Couple minutes,Don't know if this was a drone or not.,Yes,https://nuforc.org/webreports/reports/170/S170365.html,34.772,-76.8772,4356
09/09/22,07/06/22,21:25:00,Newport,NC,Star,Ten minutes,"Bright star, moving erratically.",Yes,https://nuforc.org/webreports/reports/170/S170355.html,34.772,-76.8772,4356
09/09/22,07/04/22,21:33:00,Chicago,IL,Orb,Approx. 2 min.,Pulsing light that appears to change shapes,Yes,https://nuforc.org/webreports/reports/170/S170256.html,41.8375,-87.6866,8595181
09/09/22,07/03/22,22:00:00,Kutztown,PA,Fireball,,Was definitely not a satellite and the reports sports are from area's Southwest of my location also seen,Yes,https://nuforc.org/webreports/reports/170/S170231.html,40.5212,-75.7772,4257
09/09/22,07/03/22,22:00:00,Kutztown,PA,Fireball,3-5 minutes,Appeared in sky moving Southwest it's Orange to reddish fireballs information information moving same spbeing same speed definitely not,Yes,https://nuforc.org/webreports/reports/170/S170230.html,40.5212,-75.7772,4257
09/09/22,07/03/22,21:22:00,Vine Grove,KY,Cylinder,Around 3 minutes,"Setting of fireworks with my children. Daughter was first to see it, then myself and my son. I also collected 2 short video clips.",Yes,https://nuforc.org/webreports/reports/170/S170232.html,37.8134,-85.9828,6397
09/09/22,07/03/22,20:57:00,Tipp City,OH,Egg,30 seconds,I saw a egg shaped flying object transmitting 2 white lights,Yes,https://nuforc.org/webreports/reports/170/S170332.html,39.9644,-84.1866,10202
09/09/22,07/03/22,10:00:00,Kutztown,PA,Fireball,2 to 5 minutes,I was sitting on my front porch faceing south and I saw the first UFO and it moved quickly East West. The rest is in the details,Yes,https://nuforc.org/webreports/reports/170/S170229.html,40.5212,-75.7772,4257
09/09/22,07/02/22,23:00:00,Shelby,MI,Triangle,3 to 4 hrs,A blur flew by house and tried to hide with stars but it couldn't maintain as a star ..it changed from 1 light to numerous lights,Yes,https://nuforc.org/webreports/reports/170/S170686.html,43.6114,-86.3648,2627
09/09/22,07/02/22,13:50:00,Honolulu,HI,Disk,1-2 minutes,Was a disk shape with a blue ring on the center with a metal gray looking color around the rest,Yes,https://nuforc.org/webreports/reports/170/S170211.html,21.3294,-157.846,835291
09/09/22,07/02/22,10:00:00,Frisco,TX,Changing,15 minutes,"High in the sky, moving slowly from west to east, bright spot of light, periodically changing the brightness",Yes,https://nuforc.org/webreports/reports/170/S170193.html,33.156,-96.8216,193140
09/09/22,07/01/22,18:15:00,Bronx,NY,Changing,About 1 minutes,Seen travelling very fast north east over Van Cortlandt park,Yes,https://nuforc.org/webreports/reports/170/S170254.html,40.8501,-73.8662,1472654
09/09/22,07/01/22,05:00:00,Charlotte,NC,Orb,July 1st - Present day,I Just need to speak to someone,Yes,https://nuforc.org/webreports/reports/171/S171019.html,35.2083,-80.8303,1516107
09/09/22,07/01/22,03:59:00,San Antonio,TX,Unknown,2 hours,Very bright/color-pulsating object has appeared above my home at least 50 times this year. It is rarely in the same spot each time.,Yes,https://nuforc.org/webreports/reports/170/S170554.html,29.4632,-98.5238,1910785
09/09/22,06/28/22,23:30:00,Westcliffe,CO,Circle,"Hours, unknown",Bright moving object w/ 5 lights on it,Yes,https://nuforc.org/webreports/reports/170/S170162.html,38.1339,-105.4654,403
09/09/22,06/28/22,22:00:00,New York,NY,Circle,1 second,"Darkish blue light, too big for a star which disappeared very quickly into the sky",Yes,https://nuforc.org/webreports/reports/170/S170121.html,40.6943,-73.9249,18972871
09/09/22,06/28/22,12:30:00,Potlatch,ID,Sphere,A few seconds,"Flying drone in broad daylight in a rural area, I saw a spherical shaped object appear",Yes,https://nuforc.org/webreports/reports/170/S170223.html,46.9235,-116.8976,843
09/09/22,06/28/22,05:25:00,Montclair,CA,Cigar,45 minutes,I have video,Yes,https://nuforc.org/webreports/reports/170/S170151.html,34.0715,-117.6981,37871
09/09/22,06/28/22,02:00:00,Taos,NM,Light,No more than 5 seconds,Intense white light coming through our bedroom skylight,Yes,https://nuforc.org/webreports/reports/170/S170125.html,36.3871,-105.5803,6524
09/09/22,06/27/22,22:46:00,Superior,WI,Rectangle,4to6min.each x 4,"Orange,red,yellow,blue lights in different shapes high in sky moving North, Northwest. Me and my wife witnessed",Yes,https://nuforc.org/webreports/reports/170/S170265.html,46.6941,-92.0823,26601
09/09/22,06/27/22,22:17:00,Spring Valley,CA,Fireball,1 hour,Up to 5 lights appeared in the night sky and were just stationary for about an hour or more.,Yes,https://nuforc.org/webreports/reports/170/S170144.html,32.7317,-116.9766,32860
09/09/22,06/27/22,22:10:00,Carlsbad,CA,Formation,19 min,Orange and red light off coast appearing and disappearing separating then seeming like morphing into one after splitting into five,Yes,https://nuforc.org/webreports/reports/170/S170105.html,33.1246,-117.2834,114858
09/09/22,06/27/22,21:16:00,IMPERIAL BEACH,CA,Light,90 MINS,"6-5-4-3-2-1, 1-2-3-4-5-6, RIGHT TRIANGLE, ACUTE & OBTUSE TRIANGLES, PARALLEGRAMS. ALL PERFECTLY SPACED.",Yes,https://nuforc.org/webreports/reports/170/S170118.html,32.5693,-117.118,26375
09/09/22,06/27/22,14:47:00,El Cajon,CA,Changing,1-2 mins,Shape-shifting Cube like object in energy orb flying in a straight path trajectory,Yes,https://nuforc.org/webreports/reports/171/S171020.html,32.8017,-116.9604,106043
09/09/22,06/25/22,12:25:00,Forest Grove,OR,Formation,5 minutes,7 objects,Yes,https://nuforc.org/webreports/reports/170/S170360.html,45.5243,-123.1097,25767
09/09/22,06/25/22,05:15:00,Sonora,CA,Sphere,2 to 3 minutes.,Illuminated ball of light.,Yes,https://nuforc.org/webreports/reports/170/S170185.html,37.9819,-120.3828,4940
09/09/22,06/24/22,21:58:00,Walla Walla,WA,Circle,Approximately 60 Seconds,While shooting time-lapse Astrophotography I saw an extremely bright Orange to Red changing light moving East to West at +20 degrees.,Yes,https://nuforc.org/webreports/reports/170/S170099.html,46.0671,-118.3368,33765
09/09/22,06/24/22,21:15:00,Lake Forest Park,WA,Fireball,Five minutes,I noticed several orbs above the lake and it was still light,Yes,https://nuforc.org/webreports/reports/170/S170300.html,47.7574,-122.2864,13529
09/09/22,06/24/22,20:05:00,Manson,WA,Fireball,20-30 minutes,Observed a stationary ball of fire sitting on the water about 30 plus feet in diameter,Yes,https://nuforc.org/webreports/reports/170/S170138.html,47.8816,-120.162,1294
09/09/22,06/23/22,09:59:00,Iowa City,IA,Rectangle,10-15 seconds,Rectangular shaped distortion in the clouds that disturbed clouds when it disappeared,Yes,https://nuforc.org/webreports/reports/170/S170060.html,41.6559,-91.5303,120015
09/09/22,06/22/22,23:59:00,Elizabethtown,PA,Sphere,4 hrs multiple times,I have images and videos of it pulsating at me and I think I got the first legit outline of the ship,Yes,https://nuforc.org/webreports/reports/170/S170195.html,40.1533,-76.599,11574
09/09/22,06/20/22,22:49:00,Erie,PA,Cylinder,10 minutes,My mother and I saw them. After we went in the house there was a jolt of electricity,Yes,https://nuforc.org/webreports/reports/171/S171365.html,42.1167,-80.0733,186489
09/09/22,06/19/22,02:16:00,York,PA,Circle,3 minutes,Viewed a ring shaped object moving north for about 3 minutes.,Yes,https://nuforc.org/webreports/reports/170/S170552.html,39.9651,-76.7315,236818
09/09/22,06/10/22,08:28:00,Orange Beach,AL,Circle,Did not see except on pic,I noticed the object in a picture I took on a fishing trip. Did not see in real time,Yes,https://nuforc.org/webreports/reports/170/S170101.html,30.2942,-87.5849,7847
09/09/22,06/04/22,20:59:00,Point pleasant,NJ,Changing,Five hours,I am a security guard at a beach and I saw blinking things in the sky they formed the triangles and squares they changed colors,Yes,https://nuforc.org/webreports/reports/170/S170510.html,40.0772,-74.0702,18839
09/09/22,05/30/22,03:30:00,Toomsboro,GA,Diamond,4 hours,Two aircraft spotted and observed for about 4 hours,Yes,https://nuforc.org/webreports/reports/170/S170735.html,32.8225,-83.0826,646
09/09/22,05/29/22,00:00:00,Middlebourne,WV,Orb,Videod orb for 4 to 5 mi,I was in the back of my vehicle when I just happened to look ahead and out of the ground came a pulsating light. 2 others confirmed,Yes,https://nuforc.org/webreports/reports/170/S170283.html,39.4947,-80.907,686
09/09/22,05/28/22,23:42:00,Largo,FL,Light,3 minutes,5 orange globes,Yes,https://nuforc.org/webreports/reports/171/S171315.html,27.9088,-82.7712,82505
09/09/22,05/17/22,20:24:00,Pine Hill,AL,Disk,,I was watching the stars and caught a light flashing it wasnt anything I had ever seen bf,Yes,https://nuforc.org/webreports/reports/170/S170721.html,31.9859,-87.5872,865
09/09/22,05/17/22,04:36:00,Lake tomahawk,WI,Cigar,3 minutes,"Saw two bright lights, daylight had already broke, the one light took off extremely fast, the other just stayed still",Yes,https://nuforc.org/webreports/reports/170/S170900.html,45.811,-89.5873,88
09/09/22,05/15/22,23:29:00,Carrollton,GA,Sphere,4 or 5 or so hrs,A bright glowing Sphere all over the sky.,Yes,https://nuforc.org/webreports/reports/170/S170748.html,33.5818,-85.0838,26773
09/09/22,05/15/22,21:53:00,Phoenix,AZ,Other,,Caught On Camera During Blood Moon Lunar Eclipse,Yes,https://nuforc.org/webreports/reports/170/S170619.html,33.5722,-112.0892,4047095
09/09/22,05/13/22,20:30:00,Lansing,MI,Sphere,3 to 5 min on Camera,"Did CE5 (Dr Greer) Protocols Thursday night/Fri Am, Craft Arrived at my House Fri 830/9pm",Yes,https://nuforc.org/webreports/reports/170/S170187.html,42.7142,-84.5601,312829
09/09/22,05/10/22,15:12:00,Blue Ridge,GA,Other,5 Minutes,Video recorded using a cell phone affixed to a stationary object with velcro,Yes,https://nuforc.org/webreports/reports/170/S170147.html,34.8666,-84.3218,1167
09/09/22,04/30/22,17:45:00,Brooklyn,NY,Formation,30 minutes,I looked in the bright blue sky and saw a large formation of white discs.,Yes,https://nuforc.org/webreports/reports/170/S170182.html,40.6501,-73.9496,2736074
09/09/22,04/24/22,19:30:00,Jonesboro,AR,Other,1 min,Just was filming a storm in front of a tornado.,Yes,https://nuforc.org/webreports/reports/171/S171033.html,35.8212,-90.6791,77520
09/09/22,04/17/22,23:52:00,Cleveland,OH,Rectangle,5 to 10 minutes,"Long organic like a train, cigar, serpent 2 football fields long.",Yes,https://nuforc.org/webreports/reports/171/S171596.html,41.4764,-81.6805,1683059
09/09/22,04/15/22,19:39:00,Tesuque,NM,Light,1 minute,"Mothership hovering above Los Alamos, NM",Yes,https://nuforc.org/webreports/reports/171/S171117.html,35.7487,-105.9209,894
09/09/22,04/15/22,17:04:00,Phoenix,AZ,Rectangle,3 seconds (Live Photo),I am a nature hobby photographer and randomly took photo  in looking through photos I saw movement in live shot,Yes,https://nuforc.org/webreports/reports/170/S170968.html,33.5722,-112.0892,4047095
09/09/22,04/15/22,17:04:00,Phoenix,AZ,Rectangle,2 seconds,"Taking photos of sky/cloud formations on iPhone on 4/15/2022, reviewed photos in July and noted movement in Live",Yes,https://nuforc.org/webreports/reports/171/S171524.html,33.5722,-112.0892,4047095
09/09/22,03/22/22,19:32:00,San Juan Capistrano,CA,Light,35 seconds,"Bright, spherical light observed in person and short video recording",Yes,https://nuforc.org/webreports/reports/170/S170457.html,33.5008,-117.6544,35319
09/09/22,03/20/22,22:17:00,Grants Pass,OR,Fireball,60 sec,Deep red and yellow with multiple tails behind,Yes,https://nuforc.org/webreports/reports/170/S170610.html,42.4333,-123.3317,38902
09/09/22,03/03/22,13:16:00,Lakeway,TX,Triangle,1 second,I was getting mail and took a picture of chemtrails,Yes,https://nuforc.org/webreports/reports/170/S170097.html,30.3544,-97.9864,18471
09/09/22,02/24/22,10:48:00,Santa Fe,NM,Sphere,Short,Second floor of Capitol building while on self guided tour,Yes,https://nuforc.org/webreports/reports/170/S170492.html,35.6619,-105.9819,99439
09/09/22,02/22/22,18:50:00,Lafayette,GA,Fireball,Over an hour,A fireball looking circle orangeish and blueish colors illuminating,Yes,https://nuforc.org/webreports/reports/170/S170129.html,34.7089,-85.2815,6928
09/09/22,02/05/22,18:50:00,Yuma,AZ,Circle,1 second probably,Captured inadvertently in photo,Yes,https://nuforc.org/webreports/reports/170/S170139.html,32.5995,-114.5491,135933
09/09/22,01/19/22,17:30:00,Avinger,TX,Cigar,2 Minutes,"3 Cigar Shaped Craft, form a Triangle formation higher in sky, then moved apart and flew off below the treeline horizon with no sound",Yes,https://nuforc.org/webreports/reports/170/S170235.html,32.898,-94.5533,300
09/09/22,01/19/22,16:00:00,Taylorsville,KY,Circle,10 minutes,Viewed UAP from my back yard,Yes,https://nuforc.org/webreports/reports/170/S170056.html,38.0368,-85.3333,1665
